ConceptId	Synonyms
396884000	Tumour invades beyond pancreatic capsule with direct extension to duodenum (endocrine pancreas)
396884000	Tumor invades beyond pancreatic capsule with direct extension to duodenum (endocrine pancreas)
396885004	Tumor invades beyond pancreatic capsule to bile duct (endocrine pancreas)
396885004	Tumour invades beyond pancreatic capsule with direct extension to bile duct (endocrine pancreas)
396885004	Tumor invades beyond pancreatic capsule with direct extension to bile duct (endocrine pancreas)
396886003	Tumor invades beyond pancreatic capsule to stomach (endocrine pancreas)
396886003	Tumour invades beyond pancreatic capsule with direct extension to stomach (endocrine pancreas)
396886003	Tumor invades beyond pancreatic capsule with direct extension to stomach (endocrine pancreas)
396887007	Tumor invades beyond pancreatic capsule to spleen (endocrine pancreas)
396887007	Tumour invades beyond pancreatic capsule with direct extension to spleen (endocrine pancreas)
396887007	Tumor invades beyond pancreatic capsule with direct extension to spleen (endocrine pancreas)
396888002	Tumour invades beyond pancreatic capsule with direct extension to colon (endocrine pancreas)
396888002	Tumor invades beyond pancreatic capsule with direct extension to colon (endocrine pancreas)
396888002	Tumor invades beyond pancreatic capsule to colon (endocrine pancreas)
396889005	Tumor invades beyond pancreatic capsule to adjacent large vessels (endocrine pancreas)
396889005	Tumor invades beyond pancreatic capsule with direct extension to adjacent large vessels (endocrine pancreas)
396889005	Tumour invades beyond pancreatic capsule with direct extension to adjacent large vessels (endocrine pancreas)
396894005	Secretory status of pancreatic endocrine tumour cannot be assessed
396894005	Functional status of pancreatic endocrine tumor cannot be assessed
396894005	Secretory status of pancreatic endocrine tumor cannot be assessed
396895006	Endocrine pancreas tumor finding
396913004	Stage IVb: Hematogenous or lymphatic dissemination (thymus gland)
396915006	Pleural invasion by tumor absent
396916007	Pleural invasion by tumor present
396917003	Pulmonary parenchymal invasion by tumor absent
396919000	Tumor size cannot be assessed
396921005	World Health Organization (WHO) grade finding for central nervous system tumor
396921005	WHO grade finding for central nervous system tumor
396921005	World Health Organisation (WHO) grade finding for central nervous system tumour
396921005	World Health Organization grade finding for central nervous system tumor
396922003	WHO grade I (central nervous system tumor)
396922003	World Health Organisation (WHO) grade I (central nervous system tumour)
396922003	World Health Organization grade I central nervous system tumor
396922003	World Health Organization (WHO) grade I (central nervous system tumor)
396923008	WHO grade II (central nervous system tumour)
396923008	World Health Organization grade II central nervous system tumor
396923008	WHO grade II (central nervous system tumor)
396923008	World Health Organization (WHO) grade II (central nervous system tumor)
396924002	World Health Organization grade III central nervous system tumor
396924002	World Health Organisation (WHO) grade III (central nervous system tumour)
396924002	WHO grade III (central nervous system tumor)
396924002	World Health Organization (WHO) grade III (central nervous system tumor)
396925001	World Health Organization (WHO) grade IV (central nervous system tumor)
396925001	WHO grade IV (central nervous system tumor)
396925001	World Health Organisation (WHO) grade IV (central nervous system tumour)
396925001	World Health Organization grade IV central nervous system tumor
396945009	Tumor size after sectioning cannot be determined
396959002	Size of base of tumor on transillumination cannot be determined
396961006	pT1: Tumor confined to the retina, vitreous, or subretinal space. No optic nerve or choroidal invasion (retinoblastoma)
396963009	pT2a: Tumor invades optic nerve up to, but not through, the level of the lamina cribrosa (retinoblastoma)
396964003	pT2b: Tumor invades choroid focally (retinoblastoma)
396965002	pT2c: Tumor invades optic nerve up to, but not through, the level of the lamina cribrosa and invades the choroid focally (retinoblastoma)
396967005	pT3a: Tumor invades optic nerve through the level of the lamina cribrosa but not to the line of resection (retinoblastoma)
396968000	pT3b: Tumor massively invades the choroid (retinoblastoma)
396969008	pT3c: Tumor invades the optic nerve through the level of the lamina cribrosa but not to the line of resection and massively invades the choroid (retinoblastoma)
396970009	pT4: Extraocular tumor extension which includes sites as per AJCC 6th Edition definition (retinoblastoma)
396970009	pT4: Extraocular tumor extension which includes sites as per American Joint Committee on Cancer 6th Edition definition (retinoblastoma)
396970009	pT4: Extraocular tumour extension which includes sites as per American Joint Committee on Cancer 6th Edition definition (retinoblastoma)
396974000	Surgical margin of optic nerve involved by tumor
396977007	Tumor invasion of optic nerve absent
396978002	Tumor invades optic nerve anterior to lamina cribrosa
396979005	Tumor invades optic nerve at lamina cribrosa
396980008	Tumor invades optic nerve posterior to lamina cribrosa but not to end of nerve
396981007	Tumor invades optic nerve to cut end of optic nerve
396982000	Finding addressing invasion of optic nerve by tumor
396983005	Histologic features of tumor cannot be determined
396986002	Tumor location after sectioning cannot be determined
396989009	Tumor site cannot be determined
396990000	Extrascleral tumor extension present
397001002	Immunophenotypic analysis performed
397004005	Immunophenotypic analysis not performed
397008008	Lymphadenopathic mastocytosis with eosinophilia
397013007	Solitary mastocytoma
397013007	Cutaneous mastocytoma
397015000	Systemic mastocytosis with associated clonal hematological non-mast cell lineage disease
397016004	Systemic mastocytosis
397016004	SMCD - systemic mast cell disease
397023003	Operation stopped before finished
397023003	Failed operation - not completed
397023003	Incomplete operation
397026006	pT1: Tumor invades lamina propria or submucosa (esophagus)
397027002	Esophagus TNM finding
397029004	pT1a: Tumor invades lamina propria (esophagus)
397030009	pT1b: Tumor invades submucosa (esophagus)
397031008	pT2: Tumor invades muscularis propria (esophagus)
397032001	pT3: Tumor invades adventitia (esophagus)
397033006	pT4: Tumor invades adjacent structures (esophagus)
397036003	pN1a: Metastasis in 1 to 3 regional lymph nodes (esophagus)
397037007	pN1b: Metastasis in 4 to 7 regional lymph nodes (esophagus)
397038002	pN1c: Metastasis in more than 7 regional lymph nodes (esophagus)
397039005	pM1a: Metastasis in celiac lymph nodes (lower thoracic esophagus)
397040007	pM1a: Distant metastasis not applicable (midthoracic esophagus)
397041006	pM1a: Metastasis in cervical nodes (upper thoracic esophagus)
397042004	pM1b: Distant metastasis to site other than celiac lymph nodes (lower thoracic esophagus)
397043009	pM1b: Nonregional lymph nodes and/or other distant metastasis (midthoracic oesophagus)
397043009	pM1b: Nonregional lymph nodes AND/OR other distant metastasis (midthoracic esophagus)
397043009	pM1b: Nonregional lymph nodes and/or other distant metastasis (midthoracic esophagus)
397044003	pM1b: Distant metastasis to site other than cervical nodes (upper thoracic esophagus)
397059009	pT1: Tumor invades lamina propria or submucosa (small intestine)
397062007	Cabot ring bodies
397063002	Basophilic stippling, erythrocytes
397066005	Hemoglobin SC crystals
397067001	Hemoglobin C crystals
397073000	Macrocytosis, red cells
397085008	Surgical pancreatic margin involvement by tumor not applicable
397087000	Surgical bile duct margin involvement by tumor not applicable
397088005	pT2: Tumor invades muscularis propria (small intestine)
397089002	pT3: Tumor invades through the muscularis propria into the subserosa or into the nonperitonealized perimuscular tissue (mesentery or retroperitoneum) with extension 2 cm or less (small intestine)
397090006	pT4: Tumor perforates the visceral peritoneum or directly invades other organs or structures (small intestine)
397093008	pT1: Tumor invades lamina propria or muscle layer (gallbladder)
397094002	pT1a: Tumor invades lamina propria (gallbladder)
397095001	pT1b: Tumor invades muscle layer (gallbladder)
397096000	pT2: Tumor invades perimuscular connective tissue; no extension beyond serosa or into liver (gallbladder)
397097009	pT3: Tumor perforates the serosa (visceral peritoneum) and/or directly invades the liver and/or one other adjacent organ or structure, such as the stomach, duodenum, colon, pancreas, omentum, or extrahepatic bile ducts (gallbladder)
397098004	pT4: Tumor invades main portal vein or hepatic artery or invades two or more extrahepatic organs or structures (gallbladder)
39710007	Arthropathy associated with endocrine and metabolic disorder
397102007	pT1 (I): Tumor confined to vagina (TNM category and FIGO stage) (vagina)
397103002	pT2 (II): Tumor invades paravaginal tissues but not to pelvic wall (TNM category and FIGO stage) (vagina)
397104008	pT3 (III): Tumor extends to pelvic wall (TNM category and FIGO stage) (vagina)
397105009	pT4 (IVA): Tumor invades mucosa of the bladder or rectum and/or extends beyond the true pelvis (bullous edema is not sufficient evidence to classify a tumor as T4) (TNM category and FIGO stage) (vagina)
397120003	pT1 (I): Tumor confined to the vulva or vulva and perineum, 2 cm or less in greatest dimension (TNM category and FIGO stage) (vulva)
397121004	pT1a (IA): Tumor confined to the vulva or vulva and perineum, 2 cm or less in greatest dimension, and with stromal invasion no greater than 1 mm (TNM category and FIGO stage) (vulva)
397122006	pT1b (IB): Tumor confined to the vulva or vulva and perineum, 2 cm or less in greatest dimension, and with stromal invasion greater than 1 mm (TNM category and FIGO stage) (vulva)
397123001	pT2 (II): Tumor confined to the vulva or vulva and perineum, more than 2 cm in greatest dimension (TNM category and FIGO stage) (vulva)
397124007	pT3 (III): Tumor of any size with contiguous spread to the lower urethra and/or vagina or anus (TNM category and FIGO stage) (vulva)
397125008	pT4 (IVA): Tumor invades any of the following: upper urethra, bladder mucosa, rectal mucosa, or is fixed to the pubic bone (TNM category and FIGO stage) (vulva)
397147008	pT1: Tumor confined to the bile duct histologically (extrahepatic bile ducts)
397148003	pT2: Tumor invades beyond the wall of bile duct (extrahepatic bile ducts)
397149006	pT3: Tumor invades the liver, gallbladder, pancreas, and/or ipsilateral branches of the portal vein (right or left) or hepatic artery (right or left) (extrahepatic bile ducts)
397150006	pT4: Tumor invades any of the following: main portal vein or its branches bilaterally, common hepatic artery, or other adjacent structures, such as the colon, stomach, duodenum, or abdominal wall (extrahepatic bile ducts)
39716001	Vulval bruising
397172008	Gastrointestinal Crohn disease
397173003	Crohn disease of intestine
39719008	Intestinal transposition
3972004	Idiopathic insomnia
397201007	Microcalcifications present in DCIS
397209009	Arterial (large vessel) invasion by tumor present
397210004	Arterial (large vessel) invasion by tumor absent
397211000	Arterial (large vessel) invasion by tumor indeterminate
39732003	LAD - Left axis deviation
397324002	Adrenal gland uninvolved by renal tumor
397360007	pT3a (IIIA): Tumor involves serosa, AND/OR adnexa (direct extension or metastasis) (TNM category and FIGO stage) (corpus uteri)
397362004	Surgical lateral (mucosal/mural) margin involvement by tumor not applicable
397376003	Depth of invasion by tumor cannot be determined
397377007	Tumor size not applicable
397386002	pT1: Tumor involves ipsilateral parietal pleura, with or without focal involvement of visceral pleura (thoracic mesothelioma)
